path,variant,food,sex,other_labels,source
datasets/food_intake_dataset/cookie/wy/3_13.wav,swallow,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/3_14.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/3_15.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/3_16.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/3_17.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/3_18.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/3_19.wav,swallow,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_1.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_2.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_3.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_4.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_5.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_6.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_7.wav,swallow,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_8.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_9.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_10.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_11.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_12.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_13.wav,swallow,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_14.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_15.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_16.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_17.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_18.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_19.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/4_20.wav,swallow,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_1.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_2.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_3.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_4.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_5.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_6.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_7.wav,swallow,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_8.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_9.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_10.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_11.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_12.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_13.wav,swallow,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_14.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_15.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_16.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_17.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_18.wav,chewing,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/cookie/wy/5_19.wav,swallow,cookie,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_1.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_2.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_3.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_4.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_5.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_6.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_7.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_8.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_9.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_10.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_11.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_12.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_13.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_14.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_15.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_16.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_17.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_18.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_19.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_20.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_21.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_22.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_23.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_24.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_25.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_26.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_27.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_28.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_29.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_30.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_31.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_32.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_33.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_34.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_35.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_36.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_37.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_38.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_39.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_40.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_41.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_42.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_43.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_44.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_45.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/1_46.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_1.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_2.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_3.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_4.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_5.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_6.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_7.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_8.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_9.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_10.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_11.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_12.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_13.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_14.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_15.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_16.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_17.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_18.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_19.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_20.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_21.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_22.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_23.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_24.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_25.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_26.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_27.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_28.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_29.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_30.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_31.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_32.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_33.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_34.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_35.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_36.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_37.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_38.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_39.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_40.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_41.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_42.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/2_43.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_1.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_2.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_3.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_4.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_5.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_6.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_7.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_8.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_9.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_10.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_11.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_12.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_13.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_14.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_15.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_16.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_17.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_18.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_19.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_20.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_21.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_22.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_23.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_24.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_25.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_26.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_27.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_28.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_29.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_30.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_31.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_32.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_33.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_34.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_35.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_36.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_37.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_38.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_39.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_40.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_41.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_42.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_43.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_44.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_45.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_46.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_47.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_48.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_49.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_50.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_51.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_52.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_53.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_54.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_55.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_56.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_57.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_58.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_59.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_60.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_61.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_62.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_63.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_64.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_65.wav,other,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_66.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/3_67.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_1.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_2.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_3.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_4.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_5.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_6.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_7.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_8.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_9.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_10.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_11.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_12.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_13.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_14.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_15.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_16.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_17.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_18.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_20.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_21.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_22.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_23.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_24.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_26.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_27.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_28.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_29.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_30.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_31.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_32.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_33.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_34.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_35.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_36.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_37.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_38.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_39.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_40.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_41.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_42.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_43.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_44.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_45.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_46.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_47.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_48.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_49.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_50.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_51.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_52.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_53.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_54.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_55.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_56.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_57.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_58.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_59.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_60.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_61.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_62.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_63.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_64.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_65.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_66.wav,chewing,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/by/4_67.wav,swallow,patato_chips,male,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_1.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_2.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_3.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_4.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_5.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_6.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_7.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_8.wav,swallow,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_9.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_10.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_11.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_12.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_13.wav,chewing,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_14.wav,swallow,patato_chips,female,,food_intake_dataset
datasets/food_intake_dataset/patato_chips/cy/1_15.wav,other,patato_chips,female,,food_intake_dataset
